name,review_count,categories,rating,transactions,address,zipcode,display_phone,price,latitude,longitude,borough
The Kettle Black,149,"Burgers, Chicken Wings, Bars",3.5,"['delivery', 'pickup']","415 Forest Ave, West Brighton, Staten Island, NY 10301",10301,(718) 420-0173,$$,40.63096,-74.10329,Staten Island
Craft House,377,"Bars, Barbeque",4.3,"['delivery', 'pickup']","60 Vanduzer St, Tompkinsville, NY 10301",10301,(718) 442-3433,$$,40.636373,-74.077543,Staten Island
Jerk Shack Caribbean Food Truck,27,"Caribbean, Food Trucks",4.6,"['delivery', 'pickup']","Staten Island, NY 10301",10301,(347) 937-4340,,40.6340762,-74.1230641,Staten Island
Sally's Smokehouse,8,"Barbeque, Smokehouse, Cocktail Bars",4.1,"['delivery', 'pickup']","25 Navy Pier Ct, Staten Island, NY 10304",10304,(718) 815-8080,,40.6291051,-74.0736147,Staten Island
Blue,533,"Mediterranean, Seafood, Desserts",3.9,"['delivery', 'pickup']","1115 Richmond Ter, Staten Island, NY 10310",10310,(718) 273-7777,$$$,40.645338,-74.107791,Staten Island
Vinum Restaurant & Wine Bar,229,"Wine Bars, Italian, Tapas/Small Plates",4.3,"['delivery', 'pickup']","704 Bay St, Staten Island, NY 10304",10304,(718) 448-8466,$$$,40.624850375429375,-74.07478846407167,Staten Island
Sally's Southern,180,"Southern, Cocktail Bars",3.9,"['delivery', 'pickup']","427 Forest Ave, Staten Island, NY 10301",10301,(718) 727-2559,$$,40.630993,-74.10356033,Staten Island
Raval Steakhouse,5,"Steakhouses, Bars",5.0,[],"12 Minthorne St, Staten Island, NY 10301",10301,(718) 247-2323,,40.637024,-74.0756,Staten Island
West Cork Union Hall,11,"American, Irish Pub",3.9,['delivery'],"502 Henderson Ave, Randall Manor, NY 10310",10310,(718) 442-2133,$,40.6379003,-74.1093101,Staten Island
The Coupe Cocktail Bar,99,"Cocktail Bars, Tapas/Small Plates",4.6,"['delivery', 'pickup']","379 Van Duzer St, Staten Island, NY 10304",10304,(718) 269-0668,$$$,40.6287990448643,-74.0797463804483,Staten Island
Siam Thai,48,Thai,4.5,"['delivery', 'pickup']","2656 Hylan Blvd, Staten Island, NY 10306",10306,(718) 301-0020,,40.565763,-74.11078,Staten Island
Supreme Burger Company - Staten Island,29,Burgers,4.4,"['delivery', 'pickup']","646 Forest Ave, Staten Island, NY 10310",10310,(716) 466-2524,,40.6296046,-74.1106332,Staten Island
JJ Fish & Chicken,5,"Fish & Chips, Seafood, Chicken Wings",4.6,[],"2238 Forest Ave, Staten Island, NY 10303",10303,(347) 286-0690,,40.6267305035212,-74.16434360000001,Staten Island
Chang Noi Thai,242,Thai,4.3,"['delivery', 'pickup']","100 Stuyvesant Pl, Staten Island, NY 10301",10301,(718) 442-8424,$$,40.6437040412059,-74.0776029179201,Staten Island
Don Roberto's,11,"Italian, Pizza",4.4,[],"582 Forest Ave, Staten Island, NY 10310",10310,,,40.63,-74.10879,Staten Island
Dough By LiCastri,9,"Pizza, Bars, Italian",4.0,"['delivery', 'pickup']","977 Victory Blvd, Staten Island, NY 10301",10301,(718) 524-7868,,40.62043669955182,-74.09925106129177,Staten Island
Lakruwana Restaurant,467,Sri Lankan,4.5,"['delivery', 'pickup']","668 Bay St, Staten Island, NY 10304",10304,(347) 857-6619,$$,40.62571,-74.075373,Staten Island
Sofia's Taqueria,291,"Mexican, Cocktail Bars, Chicken Wings",3.8,"['delivery', 'pickup']","977 Bay St, Staten Island, NY 10305",10305,(929) 308-2324,$$,40.61888494213417,-74.06943468463008,Staten Island
Monas Cuisine,18,"Caribbean, African",4.9,['delivery'],"360 Targee St, Staten Island, NY 10304",10304,(347) 825-3352,,40.6184136034919,-74.0850521349529,Staten Island
Istanbul Bay Authentic Mediterranean Restaurant,15,"Turkish, Mediterranean, Halal",4.6,"['delivery', 'pickup']","500-502 Bay St, Staten Island, NY 10304",10304,(347) 466-4373,,40.62974612278812,-74.07678354531527,Staten Island
J’s On The Bay,278,"New American, Breakfast & Brunch, Pizza",4.0,"['delivery', 'pickup']","1189 Bay St, Staten Island, NY 10305",10305,(718) 720-0922,$$,40.614349,-74.066116,Staten Island
Enoteca Maria,483,Italian,4.2,['delivery'],"27 Hyatt St, Staten Island, NY 10301",10301,(718) 447-2777,$$$,40.642,-74.07729,Staten Island
Tommy's Tavern + Tap,511,"Pizza, Bars, American",4.0,['delivery'],"2655 Richmond Ave, Staten Island, NY 10314",10314,(718) 489-2201,$$,40.581022,-74.167479,Staten Island
Lion Dance,32,"Dim Sum, Bubble Tea, Noodles",4.8,"['delivery', 'pickup']","1265 Clove Rd, Ste 7, Staten Island, NY 10301",10301,(917) 397-8877,,40.61621,-74.10315,Staten Island
Hook & Reel Cajun Seafood & Bar,156,"Seafood, Bars, Cajun/Creole",3.8,"['delivery', 'pickup']","50 Bayonne Crossing Way, Bayonne, NJ 07002",7002,(201) 375-6719,$$,40.66206,-74.10725,
Fava Restaurant & Bar,28,"Mediterranean, Spanish, Italian",4.9,"['delivery', 'pickup']","2009 Victory Blvd, Staten Island, NY 10314",10314,(718) 489-9039,,40.61276970629436,-74.1305926678986,Staten Island
Salda Mediterranean Turkish Cuisine,2,Mediterranean,5.0,"['delivery', 'pickup']","1734 Victory Blvd, Staten Island, NY 10314",10314,(718) 866-1793,,40.612914,-74.121579,Staten Island
Cast Iron Pot Island,33,"Korean, Barbeque, Buffets",4.2,"['delivery', 'pickup']","939 Richmond Ave, Staten Island, NY 10314",10314,(929) 607-4876,,40.624163,-74.148233,Staten Island
Wynwood Restaurant ,159,"New American, Bars",3.9,"['delivery', 'pickup']","24 Navy Pier Ct, Staten Island, NY 10304",10304,(347) 855-2400,$$$,40.6287,-74.07385,Staten Island
Brooklyn Kabab,20,Middle Eastern,4.6,[],"6825 5th Ave, Brooklyn, NY 11220",11220,(929) 292-2001,,40.6335,-74.0207099,Brooklyn
Panaderia La Mixteca Poblana,22,"Mexican, Delis",4.3,"['delivery', 'pickup']","104 Victory Blvd, Staten Island, NY 10301",10301,(718) 720-1221,$,40.637596973899,-74.0799138202344,Staten Island
Bota Supper Club,5,"Supper Clubs, New American, Cocktail Bars",5.0,[],"402 St Marks Pl, Staten Island, NY 10301",10301,(347) 466-5585,,40.63996,-74.07765,Staten Island
Jody's Club Forest,62,"Irish, American, Sports Bars",4.4,"['delivery', 'pickup']","372 Forest Ave, Staten Island, NY 10301",10301,(718) 727-6338,$$,40.63079,-74.10182,Staten Island
Beans and Leaves,429,"Coffee & Tea, Breakfast & Brunch, Cafes",4.3,"['delivery', 'pickup']","422 Forest Ave, Staten Island, NY 10301",10301,(718) 448-0276,$,40.6307373046875,-74.1033935546875,Staten Island
The Mustard Seed,60,"Coffee & Tea, Breakfast & Brunch, Cafes",4.4,"['delivery', 'pickup']","572 Forest Ave, Staten Island, NY 10310",10310,(718) 682-1060,$,40.6300965586102,-74.1085084206952,Staten Island
Angel's Tavern,31,"Mediterranean, Italian, American",4.5,"['delivery', 'pickup']","432 Manor Rd, Staten Island, NY 10314",10314,(347) 825-2230,,40.617088767867635,-74.12398306039181,Staten Island
Trattoria Vento,42,"Italian, Breakfast & Brunch, Pizza",4.3,"['delivery', 'pickup']","676 Forest Ave, Staten Island, NY 10310",10310,(718) 818-0092,,40.629385895862896,-74.11163114414109,Staten Island
Ruddy and Dean,151,Steakhouses,4.1,['pickup'],"44 Richmond Ter, Staten Island, NY 10301",10301,(718) 816-4400,$$$,40.643947,-74.076889,Staten Island
The Local,37,"Bars, New American",4.2,[],"316 Manor Rd, Staten Island, NY 10314",10314,(718) 816-6366,$$,40.62049,-74.1238,Staten Island
The Stone House at Clove Lakes,332,"New American, Venues & Event Spaces, Steakhouses",3.6,"['delivery', 'pickup']","1150 Clove Rd, Staten Island, NY 10301",10301,(718) 442-3600,$$$,40.6179128,-74.1082282,Staten Island
Pho plus Vietnamese Noodles,58,"Vietnamese, Noodles, Sandwiches",4.3,"['delivery', 'pickup']","1300 Hylan Blvd, Ste 7, Staten Island, NY 10305",10305,(347) 565-1234,$$,40.596526,-74.085069,Staten Island
Taqueria El Gallo Azteca,142,Mexican,4.4,['pickup'],"75 Victory Blvd, Staten Island, NY 10301",10301,(718) 273-6404,$,40.63842,-74.07867,Staten Island
Sofia's Taqueria,2,"Mexican, Empanadas, Cocktail Bars",5.0,"['delivery', 'pickup']","1210 Forest Ave, Staten Island, NY 10310",10310,(718) 290-9429,,40.62623415912197,-74.1301919,Staten Island
Jerk Shack Caribbean Food Truck,27,"Caribbean, Food Trucks",4.6,"['pickup', 'delivery']","Staten Island, NY 10301",10301,(347) 937-4340,,40.6340762,-74.1230641,Staten Island
Guac Time,3,"Halal, Mexican",4.7,[],"961 Jewett Ave, Staten Island, NY 10314",10314,,,40.612877,-74.130526,Staten Island
JJ Fish & Chicken,5,"Fish & Chips, Seafood, Chicken Wings",4.6,[],"2238 Forest Ave, Staten Island, NY 10303",10303,(347) 286-0690,,40.6267305035212,-74.16434360000001,Staten Island
Cast Iron Pot Island,33,"Korean, Barbeque, Buffets",4.2,"['pickup', 'delivery']","939 Richmond Ave, Staten Island, NY 10314",10314,(929) 607-4876,,40.624163,-74.148233,Staten Island
"KPOT Korean BBQ, Hot Pot & Sushi",111,"Hot Pot, Korean, Barbeque",4.1,"['pickup', 'delivery']","1756 Forest Ave Store 1, Store 1, Staten Island, NY 10303",10303,(917) 830-0159,$$$,40.624651,-74.147264,Staten Island
Denino's Pizzeria & Tavern,1040,"Pizza, Italian, Chicken Wings",4.2,"['pickup', 'delivery']","524 Port Richmond Ave, Staten Island, NY 10302",10302,(718) 442-9401,$$,40.6302266718896,-74.1402754933448,Staten Island
Lacey's Bridge Tavern,167,"Breakfast & Brunch, American, Seafood",4.3,['delivery'],"75 Innis St, Staten Island, NY 10302",10302,(718) 273-7514,$$,40.63416,-74.143747,Staten Island
Fava Restaurant & Bar,28,"Mediterranean, Spanish, Italian",4.9,"['pickup', 'delivery']","2009 Victory Blvd, Staten Island, NY 10314",10314,(718) 489-9039,,40.61276970629436,-74.1305926678986,Staten Island
Sandwich And Pickle,102,"Sandwiches, Breakfast & Brunch, Burgers",4.4,[],"1949 Richmond Ave, Staten Island, NY 10314",10314,(718) 971-1570,$$,40.600477980533505,-74.16255715729291,Staten Island
Farington’s Cafe and Restaurant,38,"Italian, American, Sandwiches",4.7,"['pickup', 'delivery']","1949 Richmond Ave, Ste 7, Staten Island, NY 10314",10314,(917) 830-0059,,40.60051166481753,-74.1623097382383,Staten Island
Sakai Ramen,88,"Tapas/Small Plates, Ramen, Bubble Tea",4.1,"['pickup', 'delivery']","965 Richmond Ave, Ste F, Staten Island, NY 10314",10314,(718) 501-2228,$$,40.623464,-74.148136,Staten Island
Francesco's Supper Club,13,"Italian, Seafood, Chicken Shop",4.8,[],"3555 Victory Blvd, Staten Island, NY 10314",10314,(718) 682-1331,,40.60159598011595,-74.17674939999999,Staten Island
Zara Forest Turkish Cousine,78,"Turkish, Desserts, Seafood",4.3,"['pickup', 'delivery']","1745 Forest Ave, Staten Island, NY 10303",10303,(929) 949-6810,,40.62545247553686,-74.14702824888809,Staten Island
Miyabi Asian Fusion,423,"Sushi Bars, Japanese, Thai",4.4,"['pickup', 'delivery']","1348 Forest Ave, Staten Island, NY 10302",10302,(718) 876-8088,$$,40.6258092020868,-74.1345641477488,Staten Island
Goku Kitchen,31,Asian Fusion,4.3,"['pickup', 'delivery']","1419 Forest Ave, Staten Island, NY 10302",10302,(718) 524-8966,,40.625215,-74.136438,Staten Island
Yolpaqui Taqueria,196,Mexican,3.9,"['pickup', 'delivery']","1431 Forest Ave, Staten Island, NY 10302",10302,(718) 524-4201,$$,40.62504,-74.13652,Staten Island
Salda Mediterranean Turkish Cuisine,2,Mediterranean,5.0,"['pickup', 'delivery']","1734 Victory Blvd, Staten Island, NY 10314",10314,(718) 866-1793,,40.612914,-74.121579,Staten Island
Umi Hotpot Seafood & Sushi Buffet,67,"Seafood, Sushi Bars, Buffets",3.9,[],"1001 Goethals Rd N, Staten Island, NY 10303",10303,(718) 982-8888,,40.6224393,-74.1695125,Staten Island
Knock Knock,2,"Hot Dogs, Ramen, Donuts",4.5,"['pickup', 'delivery']","1351 Forest Ave, Ste 5, Staten Island, NY 10302",10302,(718) 889-1500,,40.626201402007744,-74.1355648,Staten Island
Wild Crab House,23,"Cajun/Creole, Seafood",4.3,"['pickup', 'delivery']","1209 Forest Ave, Staten Island, NY 10310",10310,(929) 219-2466,,40.626647,-74.130259,Staten Island
Sofia's Taqueria,2,"Mexican, Empanadas, Cocktail Bars",5.0,"['pickup', 'delivery']","1210 Forest Ave, Staten Island, NY 10310",10310,(718) 290-9429,,40.62623415912197,-74.1301919,Staten Island
O'Neills,199,"Bars, Irish, American",3.9,[],"1614 Forest Ave, Staten Island, NY 10302",10302,(718) 273-4481,$$,40.6247252,-74.1423442,Staten Island
West Shore Inn Steakhouse,370,"Steakhouses, Seafood, American",3.8,"['pickup', 'delivery']","3955 Victory Blvd, Staten Island, NY 10314",10314,(718) 698-9722,$$,40.5942069753624,-74.186623623654,Staten Island
Hook & Reel Cajun Seafood & Bar,156,"Seafood, Bars, Cajun/Creole",3.8,"['pickup', 'delivery']","50 Bayonne Crossing Way, Bayonne, NJ 07002",7002,(201) 375-6719,$$,40.66206,-74.10725,
Supreme Burger Company - Staten Island,29,Burgers,4.4,"['pickup', 'delivery']","646 Forest Ave, Staten Island, NY 10310",10310,(716) 466-2524,,40.6296046,-74.1106332,Staten Island
Ungaro Coal Fired Pizza Cafe,91,"Pizza, Italian, Chicken Wings",4.7,['delivery'],"1298 Forest Ave, Staten Island, NY 10302",10302,(646) 968-4777,$$,40.626182,-74.133153,Staten Island
Angel's Tavern,31,"Mediterranean, Italian, American",4.5,"['pickup', 'delivery']","432 Manor Rd, Staten Island, NY 10314",10314,(347) 825-2230,,40.617088767867635,-74.12398306039181,Staten Island
Happy Home Cuisine,6,Cantonese,4.7,"['pickup', 'delivery']","1970 Victory Blvd, Ste 5, Staten Island, NY 10314",10314,(646) 329-4283,,40.61233224611743,-74.1296760108053,Staten Island
Staten Island House of Wings,10,"Burgers, Chicken Wings",4.0,"['pickup', 'delivery']","1153 Forest Ave, Staten Island, NY 10310",10310,(347) 497-5155,,40.626754,-74.128428,Staten Island
Wendy Teriyaki,1,"Bubble Tea, Ramen, Korean",5.0,['pickup'],"271 Port Richmond Ave, Staten Island, NY 10302",10302,,,40.634729,-74.135387,Staten Island
The Kettle Black,149,"Burgers, Chicken Wings, Bars",3.5,"['pickup', 'delivery']","415 Forest Ave, West Brighton, Staten Island, NY 10301",10301,(718) 420-0173,$$,40.63096,-74.10329,Staten Island
Blue,533,"Mediterranean, Seafood, Desserts",3.9,"['pickup', 'delivery']","1115 Richmond Ter, Staten Island, NY 10310",10310,(718) 273-7777,$$$,40.645338,-74.107791,Staten Island
Fluffies Hot Chicken - Bayonne,40,"Chicken Shop, Halal, Sandwiches",3.7,"['pickup', 'delivery']","492 Broadway, Bayonne, NJ 07002",7002,(551) 214-3077,,40.6637,-74.11827,
The Local,37,"Bars, New American",4.2,[],"316 Manor Rd, Staten Island, NY 10314",10314,(718) 816-6366,$$,40.62049,-74.1238,Staten Island
La Bottiglia,11,"New American, Bars",4.7,[],"293 Port Richmond Ave, Staten Island, NY 10302",10302,,,40.63418,-74.13582,Staten Island
Pho Mac Vietnamese Restaurant,365,Vietnamese,4.0,['pickup'],"1407 Richmond Ave, Staten Island, NY 10314",10314,(718) 982-9292,$$,40.613872,-74.15747,Staten Island
Sally's Southern,180,"Southern, Cocktail Bars",3.9,"['pickup', 'delivery']","427 Forest Ave, Staten Island, NY 10301",10301,(718) 727-2559,$$,40.630993,-74.10356033,Staten Island
Gold Dumpling,1,Gluten-Free,5.0,[],"1970 Victory Blvd, Ste 6, Staten Island, NY 10314",10314,(347) 825-3533,,40.61231,-74.12964,Staten Island
HKS KITCHEN,62,Hong Kong Style Cafe,4.2,"['pickup', 'delivery']","1434D Richmond Rd, Staten Island, NY 10304",10304,(718) 668-6838,,40.594238492674926,-74.0989244,Staten Island
Toyama Cuisine Restaurant,2,"Japanese, Salad, Sushi Bars",5.0,"['pickup', 'delivery']","1190A Forest Ave, Staten Island, NY 10310",10310,(718) 682-1832,,40.626128250303395,-74.1294326,Staten Island
Matamoros,5,Mexican,4.8,"['pickup', 'delivery']","533 Port Richmond Ave, Staten Island, NY 10302",10302,(718) 684-9854,,40.62978,-74.14017,Staten Island
Kitchen 103,1,"Soul Food, Seafood",5.0,"['pickup', 'delivery']","2220 Forest Ave, Staten Island, NY 10303",10303,(347) 466-4375,,40.626195950206856,-74.16317260000001,Staten Island
Mishki Micuy Peruvian Restaurant,3,Peruvian,4.3,[],"875 Post Ave, Staten Island, NY 10310",10310,(718) 734-2266,,40.6310485504965,-74.13026284315065,Staten Island
The Point Tavern,18,"American, Pubs, Sports Bars",4.4,"['pickup', 'delivery']","879 Forest Ave, Staten Island, NY 10310",10310,(718) 524-7388,,40.62888,-74.11889,Staten Island
Bossa Fish,158,"Seafood, Seafood Markets, Sandwiches",4.8,"['pickup', 'delivery']","230 Trumbull St, Elizabeth, NJ 07206",7206,(908) 576-6382,$$,40.656,-74.18082,
La Bottiglia,19,"Italian, Bars",4.7,"['pickup', 'delivery']","293 Port Richmond Ave, Staten Island, NY 10302",10302,(929) 364-0505,,40.63418,-74.13582,Staten Island
Don Roberto's,11,"Italian, Pizza",4.4,[],"582 Forest Ave, Staten Island, NY 10310",10310,,,40.63,-74.10879,Staten Island
G’s Cheesesteaks -  Staten Island,179,"Sandwiches, New American",4.1,"['pickup', 'delivery']","1310 Forest Ave, Staten Island, NY 10302",10302,(718) 273-9016,$,40.62611,-74.1337,Staten Island
Goody's Spanish Food & More Restaurant,7,Spanish,4.6,['delivery'],"201 Port Richmond Ave, Staten Island, NY 10302",10302,(718) 981-4650,,40.6363,-74.13443,Staten Island
Forest Thai Cuisine,148,Thai,3.8,['delivery'],"1211 Forest Ave, Staten Island, NY 10310",10310,(718) 876-9888,$$,40.626607,-74.130334,Staten Island
Blue Pearl ,20,Seafood,4.8,[],"37 Navy Pier Ct, Staten Island, NY 10304",10304,(718) 727-0303,,40.62911,-74.07346,Staten Island
Del Porto Ristorante,115,"Italian, Wine Bars, Seafood",4.8,[],"91 Elizabeth Ave, Elizabeth, NJ 07206",7206,(908) 409-8423,,40.646404,-74.190625,
JJ Fish & Chicken,5,"Fish & Chips, Seafood, Chicken Wings",4.6,[],"2238 Forest Ave, Staten Island, NY 10303",10303,(347) 286-0690,,40.6267305035212,-74.16434360000001,Staten Island
Jerk Shack Caribbean Food Truck,27,"Caribbean, Food Trucks",4.6,"['delivery', 'pickup']","Staten Island, NY 10301",10301,(347) 937-4340,,40.6340762,-74.1230641,Staten Island
Cast Iron Pot Island,33,"Korean, Barbeque, Buffets",4.2,"['delivery', 'pickup']","939 Richmond Ave, Staten Island, NY 10314",10314,(929) 607-4876,,40.624163,-74.148233,Staten Island
Guac Time,3,"Halal, Mexican",4.7,[],"961 Jewett Ave, Staten Island, NY 10314",10314,,,40.612877,-74.130526,Staten Island
Pastavino,173,"Italian, Wine Bars",4.4,"['delivery', 'pickup']","44 Navy Pier Ct, Staten Island, NY 10304",10304,(718) 556-9300,$$$,40.62877870622244,-74.073333559876,Staten Island
Farington’s Cafe and Restaurant,38,"Italian, American, Sandwiches",4.7,"['delivery', 'pickup']","1949 Richmond Ave, Ste 7, Staten Island, NY 10314",10314,(917) 830-0059,,40.60051166481753,-74.1623097382383,Staten Island
Francesco's Supper Club,13,"Italian, Seafood, Chicken Shop",4.8,[],"3555 Victory Blvd, Staten Island, NY 10314",10314,(718) 682-1331,,40.60159598011595,-74.17674939999999,Staten Island
The Basement,26,"American, Cocktail Bars",4.5,[],"11 Schuyler St, Staten Island, NY 10301",10301,(718) 791-0027,,40.643306,-74.076851,Staten Island
Sandwich And Pickle,102,"Sandwiches, Breakfast & Brunch, Burgers",4.4,[],"1949 Richmond Ave, Staten Island, NY 10314",10314,(718) 971-1570,$$,40.600477980533505,-74.16255715729291,Staten Island
Umi Hotpot Seafood & Sushi Buffet,67,"Seafood, Sushi Bars, Buffets",3.9,[],"1001 Goethals Rd N, Staten Island, NY 10303",10303,(718) 982-8888,,40.6224393,-74.1695125,Staten Island
"KPOT Korean BBQ, Hot Pot & Sushi",111,"Hot Pot, Korean, Barbeque",4.1,"['delivery', 'pickup']","1756 Forest Ave Store 1, Store 1, Staten Island, NY 10303",10303,(917) 830-0159,$$$,40.624651,-74.147264,Staten Island
Beso,694,"Spanish, Tapas Bars, Bars",4.0,"['delivery', 'pickup']","70 Bay St, Staten Island, NY 10301",10301,(718) 816-8162,$$$,40.64045253819637,-74.07587487334874,Staten Island
Craft House,377,"Bars, Barbeque",4.3,"['delivery', 'pickup']","60 Vanduzer St, Tompkinsville, NY 10301",10301,(718) 442-3433,$$,40.636373,-74.077543,Staten Island
Lacey's Bridge Tavern,167,"Breakfast & Brunch, American, Seafood",4.3,['delivery'],"75 Innis St, Staten Island, NY 10302",10302,(718) 273-7514,$$,40.63416,-74.143747,Staten Island
West Shore Inn Steakhouse,370,"Steakhouses, Seafood, American",3.8,"['delivery', 'pickup']","3955 Victory Blvd, Staten Island, NY 10314",10314,(718) 698-9722,$$,40.5942069753624,-74.186623623654,Staten Island
Valença Restaurant,1355,"Steakhouses, Portuguese, Barbeque",4.1,['delivery'],"665 Monroe Ave, Elizabeth, NJ 07201",7201,(908) 354-4024,$$,40.6770034,-74.2034574,
Siam Thai,48,Thai,4.5,"['delivery', 'pickup']","2656 Hylan Blvd, Staten Island, NY 10306",10306,(718) 301-0020,,40.565763,-74.11078,Staten Island
Fava Restaurant & Bar,28,"Mediterranean, Spanish, Italian",4.9,"['delivery', 'pickup']","2009 Victory Blvd, Staten Island, NY 10314",10314,(718) 489-9039,,40.61276970629436,-74.1305926678986,Staten Island
Sakai Ramen,88,"Tapas/Small Plates, Ramen, Bubble Tea",4.1,"['delivery', 'pickup']","965 Richmond Ave, Ste F, Staten Island, NY 10314",10314,(718) 501-2228,$$,40.623464,-74.148136,Staten Island
Graffitery,9,"Halal, Food Trucks, Street Vendors",4.2,[],"2456 Richmond Ave, Staten Island, NY 10314",10314,,,40.58910971139307,-74.16809703084466,Staten Island
Filled Cafe and Silogan Filipino Cuisine,2,Filipino,4.5,"['delivery', 'pickup']","35 Richmond Ter, Level 4, Staten Island, NY 10301",10301,(347) 857-6360,,40.64256,-74.07524,Staten Island
