name,review_count,categories,rating,address,zipcode,display_phone,latitude,longitude,borough
Satori Academy of Martial Arts - Staten Island,0,Martial Arts,0.0,"4885 Arthur Kill Rd, Staten Island, NY 10309",10309,(718) 414-4360,40.52293718485215,-74.23964926475084,Staten Island
Healing Globe,0,"Reiki, Nutritionists, Yoga",0.0,"22 Village Ct, Hazlet, NJ 07730",7730,(732) 623-9846,40.415175,-74.174604,
Satori Academy of Martial Arts,0,Martial Arts,0.0,"4885 Arthur Kill Rd, Staten Island, NY 10309",10309,(732) 414-4360,40.523072,-74.239873,Staten Island
Live More Adventures,11,"Rafting/Kayaking, Hiking, Yoga",4.9,"Hoboken, NJ 07030",7030,(802) 347-3562,40.74413299560547,-74.0326919555664,
Black Belt America,2,Martial Arts,1.0,"105 Page Ave, Staten Island, NY 10309",10309,(718) 984-9000,40.52164,-74.234672,Staten Island
Train Your Body Fitness,2,"Trainers, Health Coach",5.0,"Cranford, NJ 07016",7016,(201) 638-6192,40.6517691,-74.3229264,
LA Fitness,83,"Gyms, Trainers, Yoga",1.8,"3231 Richmond Ave, Staten Island, NY 10312",10312,(718) 569-5882,40.559815,-74.167209,Staten Island
Intoxx Fitness,15,"Trainers, Gyms",2.9,"3295 Amboy Rd, Bay Terrace, NY 10306",10306,(718) 987-0400,40.561242,-74.135904,Staten Island
Staten Island South Shore YMCA,38,Gyms,3.1,"3939 Richmond Ave, Staten Island, NY 10312",10312,(718) 227-3200,40.54261760745665,-74.16281974909114,Staten Island
THE MAX Challenge Of Staten Island Great Kills,1,"Gyms, Nutritionists, Trainers",5.0,"11 Giffords Ln, Staten Island, NY 10308",10308,(718) 608-5915,40.55108,-74.15017,Staten Island
New Dorp Fitness,12,Gyms,3.4,"146 New Dorp Ln, Staten Island, NY 10306",10306,(718) 668-2004,40.57344,-74.116133,Staten Island
LA Fitness,17,"Gyms, Trainers, Yoga",1.8,"2656 Hylan Blvd 2nd, Ste 250, New Boulevard Shopping Center, Staten Island, NY 10306",10306,(929) 202-2005,40.56553118267687,-74.10961665488286,Staten Island
Breakthrough Fitness,1,Gyms,5.0,"3295 Amboy Rd, Staten Island, NY 10306",10306,(718) 987-8930,40.56102,-74.13548,Staten Island
Orangetheory Fitness,55,"Gyms, Boot Camps, Trainers",4.3,"2409 Richmond Ave, Staten Island, NY 10314",10314,(347) 442-7020,40.5897324,-74.1664893,Staten Island
CKO Kickboxing,12,Kickboxing,4.6,"4255 Amboy Road, Staten Island, NY 10308",10308,(718) 984-5425,40.5476624816256,-74.1579909416607,Staten Island
Retro Fitness,58,Gyms,2.0,"2385 Richmond Ave, Staten Island, NY 10314",10314,(718) 761-7400,40.5898,-74.16564,Staten Island
Bushido Dojo of Staten Island,1,Martial Arts,5.0,"4215 Hylan Blvd, Staten Island, NY 10308",10308,(718) 966-9566,40.53754458895815,-74.15074227254176,Staten Island
Crunch Fitness - Staten Island South,7,"Trainers, Circuit Training Gyms, Cardio Classes",2.1,"300 West Service Rd, Staten Island, NY 10314",10314,(347) 861-7333,40.586171,-74.193867,Staten Island
Blue Line Iron,0,"Sports Wear, Trainers, Interval Training Gyms",0.0,"476 cortelyou ave, Staten Island, NY 10312",10312,(718) 408-0545,40.54707,-74.16192,Staten Island
Rustam's Boxing Club,6,"Gyms, Sports Clubs, Boxing",5.0,"12 Jefferson Blvd, Staten Island, NY 10312",10312,(718) 577-8827,40.540927,-74.1782549,Staten Island
Evolve-33,4,"Trainers, Life Coach, Nutritionists",5.0,"58 New Dorp Plz, Staten Island, NY 10306",10306,(718) 210-2957,40.573287,-74.11699,Staten Island
Momentum Fitness,57,"Physical Therapy, Trainers, Gyms",4.9,"246 Columbus Ave, New York, NY 10023",10023,(917) 426-3492,40.777197,-73.979328,Manhattan
Beasts n Beauties Personal Training,1,Trainers,5.0,"58 Oceanview Pl, Staten Island, NY 10308",10308,(917) 887-1896,40.54285,-74.15152,Staten Island
Some Like It Hot Yoga and Wellness,91,Yoga,3.8,"181 New Dorp Ln, New York, NY 10306",10306,(718) 351-5083,40.57328,-74.11478,Staten Island
Club Pilates,1,"Pilates, Yoga",5.0,"2704-A Hylan Blvd, Staten Island, NY 10306",10306,(718) 887-8600,40.565556,-74.112797,Staten Island
Rumble Boxing,0,"Boxing, Interval Training Gyms",0.0,"2712 Hylan Blvd, Staten Island, NY 10306",10306,(929) 275-3344,40.564724,-74.113937,Staten Island
Master Curry Karate Jujutsu Ryu,13,Martial Arts,4.7,"3896 Richmond Ave, Staten Island, NY 10312",10312,(718) 614-3214,40.54286191568018,-74.16422759999999,Staten Island
Ultimate Fitness & Wellness,4,"Nutritionists, Trainers",5.0,"271 Kelly Blvd, Staten Island, NY 10314",10314,(718) 761-7380,40.583366,-74.157296,Staten Island
Ground Your Soul Yoga & Pilates,3,"Yoga, Pilates",5.0,"157 Clawson St, Staten Island, NY 10306",10306,(917) 836-4390,40.575336698583,-74.1083208426028,Staten Island
CrossFit Freshkills,3,Interval Training Gyms,5.0,"389 Wild Ave, Ste i, Staten Island, NY 10314",10314,(718) 698-3181,40.5866181,-74.1918927,Staten Island
Try Hard Fitness,4,Cardio Classes,5.0,"2381 Hylan Blvd, Staten Island, NY 10306",10306,(646) 284-1353,40.573075,-74.10772,Staten Island
Move Me Dance and Fitness Studio,0,"Dance Schools, Dance Studios, Performing Arts",0.0,"4 Giffords Ln, Staten Island, NY 10308",10308,(718) 605-6683,40.550838,-74.150428,Staten Island
"Spiritual Holistic Services: Susan G. Chamberlain, PhD",0,"Naturopathic/Holistic, Reiki, Meditation Centers",0.0,"Staten Island, NY 10308",10308,(718) 791-7689,40.5471572875977,-74.1499633789062,Staten Island
Club Pilates,9,"Pilates, Yoga",2.6,"2655 Richmond Ave, Staten Island, NY 10314",10314,(718) 701-2277,40.5827705,-74.1674734,Staten Island
Yoga and Melody,5,"Yoga, Trainers",5.0,"3173 Richmond Rd, Staten Island, NY 10306",10306,(718) 948-0245,40.576228,-74.127483,Staten Island
Tiger Schulmann's Martial Arts - Staten Island,5,"Martial Arts, Gyms",4.2,"363 New Drop Ln, Staten Island, NY 10306",10306,(718) 635-1416,40.5709855396598,-74.11047069012986,Staten Island
First Ascent Fitness,9,Trainers,4.9,"New York City, NY 10018",10018,(646) 460-5616,40.75593,-73.99432,Manhattan
Solo Fitness & Wellness,0,"Gyms, Trainers",0.0,"2044 Hylan Blvd, Staten island , NY 10309",10309,(917) 635-3528,40.580161,-74.099344,Staten Island
Five Points Branch YMCA,16,"Child Care & Day Care, Gyms, Swimming Lessons/Schools",2.8,"201 Tucker Ave, Union, NJ 07083",7083,(908) 688-9622,40.6718972,-74.2690088,
Holy Child Gym,0,Gyms,0.0,"4747 Amboy Rd, Staten Island, NY 10312",10312,(718) 967-3233,40.54013,-74.17054,Staten Island
Island Martial Arts,6,"Martial Arts, Cardio Classes, Trainers",4.5,"3800 Richmond Ave, Staten Island, NY 10312",10312,(718) 967-6090,40.545066,-74.165969,Staten Island
Rare Breed Compound,0,Gyms,0.0,"75 Putnam St, Staten Island, NY 10312",10312,,40.544475,-74.163854,Staten Island
Elizabeth Branch YMCA,2,"Child Care & Day Care, Gyms",3.5,"135 Madison Ave, Elizabeth, NJ 07201",7201,(908) 355-9622,40.6653975,-74.210587,
UpFit Training Academy,21,"Trainers, Weight Loss Centers, Nutritionists",5.0,"119 W 30th St, New York, NY 10001",10001,(917) 979-9172,40.747786,-73.990487,Manhattan
One Step Ahead Dance Studio,0,"Performing Arts, Dance Studios",0.0,"Staten Island, NY 10308",10308,(718) 663-1522,40.54727,-74.14992,Staten Island
Surtech Fitness,0,"Fitness/Exercise Equipment, Bike Repair/Maintenance, Gyms",0.0,"268 Elmwood Ave, East Orange, NJ 07018",7018,(973) 266-8937,40.755820658847675,-74.22506299999999,
Shape Fitness For Women,92,"Weight Loss Centers, Trainers, Circuit Training Gyms",4.8,"11020 73rd Rd, Ste 1d, Forest Hills, NY 11375",11020,(718) 544-9070,40.718209,-73.838807,
Studio 16 Hells Kitchen,12,Trainers,4.8,"410 West 47 St, Fl 4, New York, NY 10036",10036,(914) 619-1668,40.7615931,-73.9911092,Manhattan
5 Boro Power Yoga,14,Yoga,3.4,"176 Rose Ave, New Dorp, NY 10306",10306,(718) 667-5279,40.57291,-74.11732,Staten Island
St. Clare Dance Program,0,Dance Studios,0.0,"110 Nelson Ave, Staten Island, NY 10308",10308,(718) 984-7873,40.5467299,-74.150133,Staten Island
Beyond Fitness,1,"Trainers, Circuit Training Gyms",5.0,"1051 Long Ridge Rd, Stamford, CT 06903",6903,(203) 842-2999,41.105042989470356,-73.56725872271919,
Zumbini with Crista,0,Cardio Classes,0.0,"Staten Island, NY 10312",10312,(718) 619-2300,40.545335408021025,-74.18148901257932,Staten Island
Sky Health NYC,8,"Trainers, Physical Therapy, Circuit Training Gyms",4.8,"251 5th Ave, Fl 7, New York, NY 10016",10016,(212) 889-1616,40.744920982572545,-73.98707725981299,Manhattan
EmblemHealth Neighborhood Care - Annadale,0,"Community Service/Non-Profit, Health Insurance Offices, Fitness & Instruction",0.0,"4771 Hylan Blvd, Staten Island, NY 10312",10312,(800) 274-2950,40.528827261705395,-74.1661644101916,Staten Island
Empire Mindbody Healing,0,"Yoga, Reiki, Life Coach",0.0,"41 W 33rd St, Ste 200, New York, NY 10001",10001,(551) 229-7893,40.748825,-73.987001,Manhattan
QJones Fitness,1,Trainers,5.0,"Staten Island, NY 10312",10312,(917) 497-2757,40.5464630126953,-74.1811981201172,Staten Island
Intoxx Fitness - Tottenville,26,"Gyms, Trainers",3.2,"236 Richmond Valley Rd, Tottenville, NY 10309",10309,(718) 605-1010,40.5207336891621,-74.2362304808378,Staten Island
Retro Fitness,57,Gyms,3.2,"2965 Veterans Rd W, Staten Island, NY 10309",10309,(718) 227-7300,40.52751,-74.2341,Staten Island
Jackd Fitness,12,"Gyms, Cardio Classes",5.0,"51 Winant Pl, Staten Island, NY 10309",10309,(646) 653-3348,40.536887,-74.238912,Staten Island
Team Real USA,7,"Martial Arts, Boot Camps, Gyms",5.0,"2298 Arthur Kill Rd, Staten Island, NY 10309",10309,(347) 979-4955,40.5558853149414,-74.2125549316406,Staten Island
"HOTWORX - Staten Island, NY - Charleston",1,"Yoga, Pilates, Interval Training Gyms",5.0,"2955 Veterans Rd W, Unit 1E, Staten Island, NY 10309",10309,(646) 676-4454,40.52743,-74.23257,Staten Island
Orangetheory Fitness Staten Island - Woodrow,12,"Trainers, Interval Training Gyms",3.3,"1275 Woodrow Rd, Staten Island, NY 10309",10309,(347) 577-9877,40.542096,-74.207471,Staten Island
LA Fitness,83,"Gyms, Trainers, Yoga",1.8,"3231 Richmond Ave, Staten Island, NY 10312",10312,(718) 569-5882,40.559815,-74.167209,Staten Island
Outerbridge CrossFit,2,Interval Training Gyms,5.0,"101 Ellis St, Ste E, Staten Island, NY 10307",10307,(718) 984-7200,40.516846,-74.242653,Staten Island
Crossfit 103,8,"Gyms, Trainers",4.1,"47 Trioka Way, Staten Island, NY 10309",10309,(347) 523-3036,40.538174,-74.240904,Staten Island
Crunch Fitness - Staten Island South,7,"Trainers, Circuit Training Gyms, Cardio Classes",2.1,"300 West Service Rd, Staten Island, NY 10314",10314,(347) 861-7333,40.586171,-74.193867,Staten Island
Power House Gym,5,Gyms,3.0,"2298 Arthur Kill Rd, Staten Island, NY 10309",10309,(718) 227-6900,40.555810024403,-74.2127611488104,Staten Island
3Z Fitness,1,Trainers,5.0,"44 Marjorie St, Ste C, Staten Island, NY 10309",10309,(347) 408-6236,40.537071507799645,-74.2355862,Staten Island
Pure Blu Pilates and Yoga Studio,6,"Pilates, Yoga",5.0,"72 Sharrott Ave, Staten Island, NY 10309",10309,(718) 966-7873,40.522049,-74.2139664,Staten Island
Intoxx Fitness,15,"Trainers, Gyms",2.9,"3295 Amboy Rd, Bay Terrace, NY 10306",10306,(718) 987-0400,40.561242,-74.135904,Staten Island
Staten Island South Shore YMCA,38,Gyms,3.1,"3939 Richmond Ave, Staten Island, NY 10312",10312,(718) 227-3200,40.54261760745665,-74.16281974909114,Staten Island
"Changes Nutritional Therapy, Fitness and Wellness Center",11,"Nutritionists, Trainers, Weight Loss Centers",4.6,"6 Fonda Pl, Staten Island, NY 10309",10309,(718) 351-4443,40.529222831453,-74.21072517841019,Staten Island
RWJ Rahway Fitness & Wellness Center,24,"Gyms, Summer Camps",2.3,"60 Cooke Ave, Carteret, NJ 07008",7008,(732) 541-2333,40.5785422,-74.2197065,
Planet Fitness,39,"Gyms, Trainers",3.2,"1775 South Ave, Staten Island, NY 10314",10314,(718) 982-7103,40.59998481014492,-74.1933543883891,Staten Island
Breathe & Heal Yoga,2,"Yoga, Reiki, Meditation Centers",5.0,"5 Lundsten Ave, Staten Island, NY 10309",10309,(914) 334-8044,40.53787780024203,-74.231629,Staten Island
CKO Kickboxing,5,Kickboxing,4.4,"236 Richmond Valley Rd, Staten Island, NY 10309",10309,(718) 984-5269,40.5206260681152,-74.2374420166016,Staten Island
Bounce Back Fitness,9,"Trainers, Cycling Classes, Yoga",4.6,"94 Green St, Woodbridge, NJ 07095",7095,(732) 596-7658,40.55813697944538,-74.28126093865778,
Blue Line Iron,0,"Sports Wear, Trainers, Interval Training Gyms",0.0,"476 cortelyou ave, Staten Island, NY 10312",10312,(718) 408-0545,40.54707,-74.16192,Staten Island
Orangetheory Fitness,55,"Gyms, Boot Camps, Trainers",4.3,"2409 Richmond Ave, Staten Island, NY 10314",10314,(347) 442-7020,40.5897324,-74.1664893,Staten Island
LA Fitness,17,"Gyms, Trainers, Yoga",2.1,"1624 St Georges Ave, Avenel, NJ 07001",7001,(732) 217-5001,40.59186427156104,-74.2885369,
JOSHUA CONTRERAS - Breakthrough fitness,0,Trainers,0.0,"236 Richmond Valley Rd, Staten Island, NY 10309",10309,(718) 605-1010,40.52064,-74.23704,Staten Island
CKO Kickboxing,12,Kickboxing,4.6,"4255 Amboy Road, Staten Island, NY 10308",10308,(718) 984-5425,40.5476624816256,-74.1579909416607,Staten Island
Nu-Way Fitness,0,Gyms,0.0,"161 New Brunswick Ave, Fl 2, Perth Amboy, NJ 08861",8861,(732) 442-4600,40.5102919,-74.2686258,
Rise Dance Studios,6,"Performing Arts, Dance Studios",4.3,"1 Gunton Pl, Staten Island, NY 10309",10309,(718) 966-7473,40.55059,-74.21111,Staten Island
Crunch Fitness - Woodbridge,94,"Gyms, Trainers, Yoga",2.1,"789 St Georges Ave, Woodbridge, NJ 07095",7095,(732) 510-1400,40.566051043464576,-74.287759,
Rustam's Boxing Club,6,"Gyms, Sports Clubs, Boxing",5.0,"12 Jefferson Blvd, Staten Island, NY 10312",10312,(718) 577-8827,40.540927,-74.1782549,Staten Island
Balance Yoga & Wellness Studio,19,"Yoga, Meditation Centers, Reiki",4.7,"1160 Amboy Ave, Perth Amboy, NJ 08861",8861,(732) 697-9642,40.5368737201822,-74.2708515476074,
skiba's gym,1,Gyms,5.0,"625 Roosevelt Ave, Carteret, NJ 07008",7008,(732) 598-9369,40.58366,-74.21968,
ZaroSports,0,Trainers,0.0,"Carteret, NJ 07008",7008,(732) 307-3890,40.5758438110352,-74.2249374389648,
The Max Challenge of Woodbridge,6,"Gyms, Weight Loss Centers",5.0,"83 Main St, Woodbridge Township, NJ 07095",7095,(732) 248-6222,40.554041,-74.2798991,
Beasts n Beauties Personal Training,1,Trainers,5.0,"58 Oceanview Pl, Staten Island, NY 10308",10308,(917) 887-1896,40.54285,-74.15152,Staten Island
Ultimate Fitness & Wellness,4,"Nutritionists, Trainers",5.0,"271 Kelly Blvd, Staten Island, NY 10314",10314,(718) 761-7380,40.583366,-74.157296,Staten Island
Satori Academy of Martial Arts - Staten Island,0,Martial Arts,0.0,"4885 Arthur Kill Rd, Staten Island, NY 10309",10309,(718) 414-4360,40.52293718485215,-74.23964926475084,Staten Island
Limitless Fitness,1,Gyms,5.0,"426 Raritan St, Sayreville, NJ 08872",8872,(732) 313-7668,40.47841488982812,-74.2968335328294,
Bushido Dojo of Staten Island,1,Martial Arts,5.0,"4215 Hylan Blvd, Staten Island, NY 10308",10308,(718) 966-9566,40.53754458895815,-74.15074227254176,Staten Island
Absolute Fitness NJ,6,"Trainers, Interval Training Gyms",4.5,"603 Washington Ave, Ste 3, South Amboy, NJ 08879",8879,(732) 553-0100,40.4789543,-74.2934416,
Dolphin Fitness,0,Gyms,0.0,"7001 Amboy Rd, Staten Island, NY 10307",10307,(718) 605-1010,40.5163269042969,-74.2341918945312,Staten Island
UFC Gym - Woodbridge,1,"Gyms, Trainers, Martial Arts",2.0,"675 US-1, Woodbridge, NJ 08830",8830,(908) 560-8367,40.5597769,-74.30760459999999,
AIM Studio,2,"Dance Studios, Performing Arts",3.0,"20 Marble Lp, Unit 3, Staten Island, NY 10309",10309,(718) 605-5560,40.537162,-74.238891,Staten Island
Athletic Edge Sports Center,11,"Gymnastics, Martial Arts, Cheerleading",4.4,"10 Nassau Pl, Staten Island, NY 10307",10307,(718) 608-0100,40.517985,-74.239634,Staten Island
Retro Fitness,29,Gyms,2.5,"2909 Washington Rd, Sayreville, NJ 08859",8859,(732) 952-8747,40.46759,-74.31192,
Evolve-33,4,"Trainers, Life Coach, Nutritionists",5.0,"58 New Dorp Plz, Staten Island, NY 10306",10306,(718) 210-2957,40.573287,-74.11699,Staten Island
CrossFit Freshkills,3,Interval Training Gyms,5.0,"389 Wild Ave, Ste i, Staten Island, NY 10314",10314,(718) 698-3181,40.5866181,-74.1918927,Staten Island
The Club at Woodbridge,59,"Gyms, Trainers, Preschools",3.2,"585 Main St, Woodbridge, NJ 07095",7095,(732) 634-5000,40.5432646785648,-74.3011110682159,
Planet Fitness,18,"Gyms, Trainers",2.6,"465 Green St, Woodbridge, NJ 07095",7095,(732) 709-1400,40.560587366066656,-74.29732462336413,
Raritan Bay Area YMCA,6,"Child Care & Day Care, Gyms",1.8,"357 New Brunswick Ave, Perth Amboy, NJ 08861",8861,(732) 442-3632,40.51493709599032,-74.27609460884622,
YMCA,22,"Gyms, Health & Medical",3.4,"651 Broadway, Staten Island, NY 10310",10310,(718) 981-4933,40.625328,-74.113318,Staten Island
Intoxx Fitness,31,"Gyms, Trainers",3.2,"2071 Clove Rd, Staten Island, NY 10304",10304,(718) 815-7900,40.604972,-74.083163,Staten Island
LA Fitness,53,"Gyms, Trainers, Yoga",2.8,"1565 Forest Ave, Staten Island, NY 10302",10302,(917) 722-2604,40.6249746487191,-74.1394366877259,Staten Island
Crunch Fitness - Staten Island,65,"Gyms, Trainers",3.1,"364 Bay St, Staten Island, NY 10301",10301,(718) 816-7800,40.633729,-74.076205,Staten Island
Pumping Iron Gym,1,Gyms,5.0,"1377 Forest Ave, Staten Island, NY 10302",10302,,40.6254992,-74.1353899,Staten Island
Planet Fitness,57,"Gyms, Trainers",3.5,"175 Avenue A, Bayonne, NJ 07002",7002,(201) 858-4444,40.65437616,-74.13682609,
Transformation Fitness Studio,22,"Trainers, Nutritionists, Gyms",5.0,"1403 Richmond Ave, Staten Island, NY 10314",10314,(347) 482-5211,40.6139891657,-74.1573951786,Staten Island
JCC of Staten Island,12,"Preschools, Gyms, Swimming Pools",3.6,"1466 Manor Rd, Staten Island, NY 10314",10314,(718) 475-5200,40.5973913085177,-74.1238889763087,Staten Island
Verrazano Fitness,12,"Interval Training Gyms, Trainers",4.8,"480 Bay St, Staten Island, NY 10304",10304,(917) 946-4404,40.6304427981377,-74.0767516940832,Staten Island
Sweatbox Staten Island,3,"Gyms, Boxing",5.0,"586 Bay St, Staten Island, NY 10304",10304,(347) 466-4644,40.627423,-74.076361,Staten Island
Long Core Pilates,6,"Pilates, Trainers",4.8,"16 Burnside Ave, Staten Island, NY 10302",10302,(347) 272-6173,40.62489,-74.13523,Staten Island
Stanlaw Fitness,8,Trainers,4.6,"676-678 Broadway, Bayonne, NJ 07002",7002,(201) 339-1400,40.67022,-74.11274,
Calla Karate & Jujutsu,15,Martial Arts,4.4,"1293 Castleton Ave, Staten Island, NY 10310",10310,(718) 720-2509,40.63396,-74.12582,Staten Island
Planet Fitness,39,"Gyms, Trainers",3.0,"2040 Forest Ave, Staten Island, NY 10303",10303,(718) 407-7330,40.62496688748736,-74.15587084210388,Staten Island
NY Sports Science Lab,3,Fitness & Instruction,5.0,"1165 Forest Ave, Staten Island, NY 10310",10310,(718) 727-7466,40.62673,-74.12896,Staten Island
Synergy Gym,0,Gyms,0.0,"1268 Forest Ave, Staten Island, NY 10314",10314,(718) 876-5878,40.626136,-74.132186,Staten Island
Legion Muay Thai,14,"Muay Thai, Kickboxing, Brazilian Jiu-Jitsu",5.0,"4 Willow Ave, Staten Island, NY 10305",10305,(718) 550-5434,40.619071,-74.069145,Staten Island
Kettle Bella Fitness,3,"Trainers, Yoga",4.0,"268 Watchogue Rd, Staten Island, NY 10314",10314,(718) 619-7866,40.61601,-74.13834,Staten Island
The Edge Martial Arts Club,1,"Gymnastics, Kickboxing, Karate",5.0,"420 South Ave, Staten Island, NY 10303",10303,(718) 552-5431,40.62902869318888,-74.1669882,Staten Island
LA Fitness,28,"Gyms, Trainers, Yoga",1.6,"40 Goldsborough Dr, Bayonne, NJ 07002",7002,(201) 354-1882,40.67077342817764,-74.1044505,
Lotus Bay Yoga,1,Yoga,5.0,"7 W 8th St, Fl 2, Bayonne, NJ 07002",7002,(973) 741-0750,40.654409,-74.126878,
Relax On Cloud Nine,43,"Yoga, Massage, Skin Care",4.0,"694 Clove Rd, Staten Island, NY 10310",10310,(718) 448-3412,40.624501,-74.117638,Staten Island
Staten Island Broadway YMCA,3,"Gyms, Child Care & Day Care",3.7,"651 Broadway, Staten Island, NY 10310",10310,(718) 981-4933,40.62534932573373,-74.11363476817496,Staten Island
Retro Fitness,42,Gyms,2.9,"435 Broadway, Bayonne, NJ 07002",7002,(201) 455-5400,40.66199,-74.12029,
CKO Kickboxing,20,Kickboxing,4.7,"1267 Forest Ave., Staten Island, NY 10302",10302,(718) 815-5425,40.6266403,-74.1317673,Staten Island
GrimFit,0,"Gyms, Trainers",0.0,"2015 Forest Ave, Ste A4, Staten Island, NY 10303",10303,(929) 308-1013,40.626234,-74.156287,Staten Island
Shaolin Kung Fu Temple,2,"Martial Arts, Meditation Centers, Performing Arts",5.0,"925 Post Ave, Staten Island, NY 10302",10302,(917) 903-4053,40.63159,-74.13166,Staten Island
Staten Island Brazilian Jiu-Jitsu/MMA,2,"Kickboxing, Muay Thai, Brazilian Jiu-Jitsu",5.0,"1230 Castleton Ave, Staten Island, NY 10310",10310,(917) 873-3503,40.633846,-74.123379,Staten Island
Studio 16 Hells Kitchen,12,Trainers,4.8,"410 West 47 St, Fl 4, New York, NY 10036",10036,(914) 619-1668,40.7615931,-73.9911092,Manhattan
Sensei Joe - Staten Island Judo Fight,0,"Kickboxing, Brazilian Jiu-Jitsu",0.0,"1230 Castleton Ave, Staten Island, NY 10310",10310,(347) 254-3294,40.633846,-74.123379,Staten Island
Forum Fitness Club,61,"Gyms, Trainers",2.2,"21 W 25th St, Bayonne, NJ 07002",7002,(201) 339-0050,40.6664,-74.11774,
Seido Karate Staten Island,4,Karate,5.0,"Snug Harbor Cultural Ctr, 1000 Richmond Ter ,Bldg G, Staten Island, NY 10301",10301,(718) 207-3613,40.6440799139063,-74.1027081012726,Staten Island
